data_homologacao,numero_homologacao,fabricante,brand,modelo,nome_comercial,tipo_produto,situacao,pais
17/05/2022,061792209185,"Xiaomi Communications Co., Ltd.",XIAOMI,2203129G,,Sistemas de Identificação por Radiofrequências,Homologação Suspensa,China
24/06/2022,068602202701,Harman International Industries Inc.,JBL,JBL CINEMA SB170,,Equipamento de Radiocomunicação de Radiação Restrita,Homologação Suspensa,Estados Unidos da América
31/10/2019,061851800953,Samsung Electronics Co Ltd.,SAMSUNG,SM-A920F/DS,,Equipamento de Radiocomunicação de Radiação Restrita,Homologação Suspensa,Coréia
09/05/2025,206372300953,Samsung Electronics Co Ltd.,SAMSUNG,SM-S928B/DS,Galaxy S24 Ultra,Sistemas Operando nas Faixas de RF Ultra Larga,Homologação Emitida,Coréia
24/09/2025,112722101993,Apple Inc.,APPLE,A2633,iPhone 13,Sistemas Operando nas Faixas de RF Ultra Larga,Homologação Emitida,Estados Unidos da América
27/09/2024,068492401993,Apple Inc.,APPLE,A3001,,Sistemas Operando nas Faixas de RF Ultra Larga,Homologação Emitida,Estados Unidos da América
24/12/2024,095752400953,Samsung Electronics Co Ltd.,SAMSUNG,SM-S936B/DS,,Sistemas Operando nas Faixas de RF Ultra Larga,Homologação Emitida,Coréia
24/12/2024,095752400953,Samsung Electronics Co Ltd.,SAMSUNG,SM-S936B/DS,,Carregador Indutivo para Telefone Celular,Homologação Emitida,Coréia
16/12/2024,095602407120,Harman International Industries Inc.,JBL,LIVE FLEX 3C,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
24/12/2024,095752400953,Samsung Electronics Co Ltd.,SAMSUNG,SM-S936B/DS,,Transceptor de Radiação Restrita,Homologação Emitida,Coréia
10/11/2023,039821501993,Apple Inc.,APPLE,A1680,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
02/04/2025,060042209185,"Xiaomi Communications Co., Ltd.",XIAOMI,220333QPG,,Transceptor de Radiação Restrita,Homologação Cancelada,China
17/05/2022,061792209185,"Xiaomi Communications Co., Ltd.",XIAOMI,2203129G,,Transceptor de Radiação Restrita,Homologação Suspensa,China
17/05/2022,063682200953,Samsung Electronics Co Ltd.,SAMSUNG,SM-P619,,Transceptor de Radiação Restrita,Homologação Emitida,Coréia
24/06/2022,068602202701,Harman International Industries Inc.,JBL,JBL CINEMA SB170,,Transceptor de Radiação Restrita,Homologação Suspensa,Estados Unidos da América
31/10/2019,061851800953,Samsung Electronics Co Ltd.,SAMSUNG,SM-A920F/DS,,Transceptor de Radiação Restrita,Homologação Suspensa,Coréia
26/09/2024,068462401993,Apple Inc.,APPLE,A2999,,Sistemas Operando nas Faixas de RF Ultra Larga,Homologação Emitida,Estados Unidos da América
26/09/2024,068462401993,Apple Inc.,APPLE,A2999,,Equipamento de Radiocomunicação de Radiação Restrita,Homologação Emitida,Estados Unidos da América
18/09/2024,068992401993,Apple Inc.,APPLE,A3250,,Equipamento de Radiocomunicação de Radiação Restrita,Homologação Emitida,Estados Unidos da América
18/09/2024,068452401993,Apple Inc.,APPLE,A2580,,Equipamento de Radiocomunicação de Radiação Restrita,Homologação Emitida,Estados Unidos da América
27/09/2024,068472401993,Apple Inc.,APPLE,A2997,,Equipamento de Radiocomunicação de Radiação Restrita,Homologação Emitida,Estados Unidos da América
08/02/2024,000891601993,Apple Inc.,APPLE,A1723,iPhone SE),Transceptor de Radiação Restrita,Homologação Suspensa,Estados Unidos da América
31/10/2019,061851800953,Samsung Electronics Co Ltd.,SAMSUNG,SM-A920F/DS,,Sistemas de Identificação por Radiofrequências,Homologação Suspensa,Coréia
18/09/2024,068102401993,Apple Inc.,APPLE,A3296,,Sistemas de Identificação por Radiofrequências,Homologação Emitida,Estados Unidos da América
09/09/2024,071332400953,Samsung Electronics Co Ltd.,SAMSUNG,SM-S721B/DS,,Sistemas de Identificação por Radiofrequências,Homologação Emitida,Coréia
31/10/2019,061851800953,Samsung Electronics Co Ltd.,SAMSUNG,SM-A920X,,Transceptor de Radiação Restrita,Homologação Suspensa,Coréia
24/01/2025,074882407120,Harman International Industries Inc.,JBL,TUNE BUDS 2,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
17/08/2023,113002314862,"Guangdong OPPO Mobile  Telecommunications Co., Ltd",OPPO,CPH2531,,Sistemas de Identificação por Radiofrequências,Homologação Suspensa,China
24/12/2024,095752400953,Samsung Electronics Co Ltd.,SAMSUNG,SM-S936B/DS,,Sistemas de Identificação por Radiofrequências,Homologação Emitida,Coréia
04/04/2025,034652309185,"Xiaomi Communications Co., Ltd.",XIAOMI,MJSXJ05HL,,Transceptor de Radiação Restrita,Homologação Cancelada,China
09/09/2024,071332400953,Samsung Electronics Co Ltd.,SAMSUNG,SM-S721B/DS,,Transceptor de Radiação Restrita,Homologação Emitida,Coréia
26/09/2024,068462401993,Apple Inc.,APPLE,A2999,,Sistemas Operando Na Faixa de 57 a 64 GHz,Homologação Emitida,Estados Unidos da América
02/04/2026,068502401993,Apple Inc.,APPLE,A3276,,Sistemas Operando Na Faixa de 57 a 64 GHz,Homologação Emitida,Estados Unidos da América
27/09/2024,068482401993,Apple Inc.,APPLE,A3003,,Estação Terminal de Acesso,Homologação Emitida,Estados Unidos da América
27/09/2024,068482401993,Apple Inc.,APPLE,A3003,,Sistemas Operando Na Faixa de 57 a 64 GHz,Homologação Emitida,Estados Unidos da América
20/06/2023,110772309657,"SAMSUNG ELECTRONICS CO., LTD",SAMSUNG,ML60-001,,Transceptor de Radiação Restrita,Homologação Emitida,Coréia
09/10/2023,110972315801,"Honor Device Co., Ltd",HONOR,CRT-LX3,X8a,Transceptor de Radiação Restrita,Homologação Suspensa,China
27/09/2024,068492401993,Apple Inc.,APPLE,A3001,,Sistemas Operando Na Faixa de 57 a 64 GHz,Homologação Emitida,Estados Unidos da América
27/09/2024,068492401993,Apple Inc.,APPLE,A3001,,Estação Terminal de Acesso,Homologação Emitida,Estados Unidos da América
24/08/2023,113732300953,Samsung Electronics Co Ltd.,SAMSUNG,SM-X510,,Transceptor de Radiação Restrita,Homologação Emitida,Coréia
02/02/2023,032671601993,Apple Inc.,APPLE,A1778,iPhone 7,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
05/04/2024,036232301993,Apple Inc.,APPLE,A2871,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
09/02/2026,034642309185,"Xiaomi Communications Co., Ltd.",XIAOMI,M2239B1,Xiaomi Band 8,Transceptor de Radiação Restrita,Homologação Cancelada,China
09/02/2026,217622209185,"Xiaomi Communications Co., Ltd.",XIAOMI,22120RN86G,Redmi 12C,Transceptor de Radiação Restrita,Homologação Cancelada,China
09/02/2026,217622209185,"Xiaomi Communications Co., Ltd.",XIAOMI,22127PC95G,POCO C55,Transceptor de Radiação Restrita,Homologação Cancelada,China
04/08/2023,000032309185,"Xiaomi Communications Co., Ltd.",XIAOMI,23028RA60L,Redmi Note 12,Transceptor de Radiação Restrita,Em Análise - RE,China
08/02/2023,030501401993,Apple Inc.,APPLE,A1549,iPhone 6,Transceptor de Radiação Restrita,Homologação Suspensa,Estados Unidos da América
17/08/2023,113002314862,"Guangdong OPPO Mobile  Telecommunications Co., Ltd",OPPO,CPH2531,,Transceptor de Radiação Restrita,Homologação Suspensa,China
23/03/2026,034632309185,"Xiaomi Communications Co., Ltd.",XIAOMI,B106GL,Robô Aspirador de Pó Inteligente S10,Transceptor de Radiação Restrita,Homologação Cancelada,China
15/01/2025,035902307120,Harman International Industries Inc.,JBL,AURA STUDIO 4,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
08/02/2024,000891601993,Apple Inc.,APPLE,A1723,iPhone SE),Sistemas de Identificação por Radiofrequências,Homologação Suspensa,Estados Unidos da América
06/12/2023,107282309185,"Xiaomi Communications Co., Ltd.",XIAOMI,23076RN8DY,Redmi 12 5G,Sistemas de Identificação por Radiofrequências,Em Análise - RE,China
13/07/2023,026271909185,"Xiaomi Communications Co., Ltd.",XIAOMI,MB30200,,Transceptor de Radiação Restrita,Homologação Emitida,China
09/02/2026,107272309185,"Xiaomi Communications Co., Ltd.",XIAOMI,M2232E1,Redmi Buds 4 Active,Transceptor de Radiação Restrita,Homologação Cancelada,China
14/07/2023,217582209185,"Xiaomi Communications Co., Ltd.",XIAOMI,2210129SG,Xiaomi 13 Lite,Transceptor de Radiação Restrita,Em Análise - RE,China
09/02/2026,122662309185,"Xiaomi Communications Co., Ltd.",XIAOMI,M2235W1,Redmi Watch 3 Active,Transceptor de Radiação Restrita,Homologação Cancelada,China
06/12/2023,107282309185,"Xiaomi Communications Co., Ltd.",XIAOMI,23076RN8DY,Redmi 12 5G,Transceptor de Radiação Restrita,Em Análise - RE,China
10/12/2024,068402401993,Apple Inc.,APPLE,A3287,iPhone 16,Sistemas Operando nas Faixas de RF Ultra Larga,Homologação Emitida,Estados Unidos da América
10/12/2024,068432401993,Apple Inc.,APPLE,A3290,iPhone 16 Plus,Sistemas Operando nas Faixas de RF Ultra Larga,Homologação Emitida,Estados Unidos da América
27/09/2024,068482401993,Apple Inc.,APPLE,A3003,,Sistemas Operando nas Faixas de RF Ultra Larga,Homologação Emitida,Estados Unidos da América
18/09/2024,068102401993,Apple Inc.,APPLE,A3296,,Sistemas Operando nas Faixas de RF Ultra Larga,Homologação Emitida,Estados Unidos da América
13/07/2023,006622300953,Samsung Electronics Co Ltd.,SAMSUNG,SM-A245M/DSN,,Telefone Móvel Celular,Homologação Suspensa,Coréia
13/09/2024,109872201993,Apple Inc.,APPLE,A2886,iPhone 14 Plus,Telefone Móvel Celular,Homologação Emitida,Estados Unidos da América
09/05/2025,111142201993,Apple Inc.,APPLE,A2890,iPhone 14 Pro,Telefone Móvel Celular,Homologação Emitida,Estados Unidos da América
19/09/2024,111172201993,Apple Inc.,APPLE,A2894,iPhone 14 Pro Max,Telefone Móvel Celular,Homologação Emitida,Estados Unidos da América
22/06/2023,095832300953,Samsung Electronics Co Ltd.,SAMSUNG,SM-M346B/DS,,Telefone Móvel Celular,Homologação Suspensa,Coréia
02/04/2025,060042209185,"Xiaomi Communications Co., Ltd.",XIAOMI,220333QPG,,Telefone Móvel Celular,Homologação Cancelada,China
17/05/2022,061792209185,"Xiaomi Communications Co., Ltd.",XIAOMI,2203129G,,Telefone Móvel Celular,Homologação Suspensa,China
31/10/2019,061851800953,Samsung Electronics Co Ltd.,SAMSUNG,SM-A920F/DS,,Telefone Móvel Celular,Homologação Suspensa,Coréia
09/09/2024,071332400953,Samsung Electronics Co Ltd.,SAMSUNG,SM-S721B/DS,,Telefone Móvel Celular,Homologação Emitida,Coréia
09/02/2026,217622209185,"Xiaomi Communications Co., Ltd.",XIAOMI,22120RN86G,Redmi 12C,Telefone Móvel Celular,Homologação Cancelada,China
09/02/2026,217622209185,"Xiaomi Communications Co., Ltd.",XIAOMI,22127PC95G,POCO C55,Telefone Móvel Celular,Homologação Cancelada,China
21/11/2024,092092415801,"Honor Device Co., Ltd",HONOR,ALT-LX2,,Telefone Móvel Celular,Homologação Emitida,China
29/05/2025,092432409185,"Xiaomi Communications Co., Ltd.",XIAOMI,24094RAD4G,Redmi Note 14 5G,Telefone Móvel Celular,Homologação Emitida,China
06/10/2023,113722300953,Samsung Electronics Co Ltd.,SAMSUNG,SM-X516B,,Transceptor de Radiação Restrita,Homologação Emitida,Coréia
28/04/2025,036222301993,Apple Inc.,APPLE,A2872,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
21/11/2024,092092415801,"Honor Device Co., Ltd",HONOR,ALT-LX2,,Transceptor de Radiação Restrita,Homologação Emitida,China
19/12/2025,127832301993,Apple Inc.,APPLE,A3102,iPhone 15 Pro,Transceptor Móvel por Satélite,Homologação Emitida,Estados Unidos da América
19/12/2025,127832301993,Apple Inc.,APPLE,A3102,iPhone 15 Pro,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
22/09/2023,127882301993,Apple Inc.,APPLE,A2982,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
15/10/2024,207132209185,"Xiaomi Communications Co., Ltd.",XIAOMI,M2225B1,Redmi Smart Band 2,Transceptor de Radiação Restrita,Homologação Emitida,China
15/10/2024,207132209185,"Xiaomi Communications Co., Ltd.",XIAOMI,M2302B1,Xiaomi Smart Band 8 Active,Transceptor de Radiação Restrita,Homologação Emitida,China
29/05/2025,092432409185,"Xiaomi Communications Co., Ltd.",XIAOMI,24094RAD4G,Redmi Note 14 5G,Transceptor de Radiação Restrita,Homologação Emitida,China
24/01/2025,096242414550,"Xiaomi Communications Co., Ltd.",XIAOMI,M2435B1,,Transceptor de Radiação Restrita,Homologação Emitida,China
13/12/2024,096252414550,"Xiaomi Communications Co., Ltd.",XIAOMI,M2352W1,,Transceptor de Radiação Restrita,Homologação Emitida,China
22/10/2024,214472206506,"HARMAN INTERNATIONAL INDUSTRIES, INC",JBL,AP72598V,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
20/12/2024,095732400953,Samsung Electronics Co Ltd.,SAMSUNG,SM-S938B/DS,,Transceptor de Radiação Restrita,Homologação Emitida,Coréia
13/01/2025,096932415801,"Honor Device Co., Ltd",HONOR,GFY-LX3,HONOR X5b de 128Gb,Transceptor de Radiação Restrita,Homologação Emitida,China
02/02/2023,032671601993,Apple Inc.,APPLE,A1778,iPhone 7,Sistemas de Identificação por Radiofrequências,Homologação Emitida,Estados Unidos da América
08/02/2023,030501401993,Apple Inc.,APPLE,A1549,iPhone 6,Sistemas de Identificação por Radiofrequências,Homologação Suspensa,Estados Unidos da América
17/01/2025,096652414550,"Xiaomi Communications Co., Ltd.",XIAOMI,M2420E1,,Transceptor de Radiação Restrita,Homologação Emitida,China
24/12/2024,096952400953,Samsung Electronics Co Ltd.,SAMSUNG,SM-S931B/DS,,Transceptor de Radiação Restrita,Homologação Emitida,Coréia
12/12/2024,097902407120,Harman International Industries Inc.,JBL,JBLLEGEND700BR,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
19/12/2025,127832301993,Apple Inc.,APPLE,A3102,iPhone 15 Pro,Sistemas de Identificação por Radiofrequências,Homologação Emitida,Estados Unidos da América
22/09/2023,127882301993,Apple Inc.,APPLE,A2982,,Sistemas de Identificação por Radiofrequências,Homologação Emitida,Estados Unidos da América
08/12/2024,124932000953,Samsung Electronics Co Ltd.,SAMSUNG,SM T575,Galaxy Active3,Sistemas de Identificação por Radiofrequências,Homologação Suspensa,Coréia
08/12/2024,124932000953,Samsung Electronics Co Ltd.,SAMSUNG,SM T575,Galaxy Active3,Transceptor de Radiação Restrita,Homologação Suspensa,Coréia
20/12/2024,095582407120,Harman International Industries Inc.,JBL,ENDURANCE PEAK 3,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
13/12/2024,095672414550,"Xiaomi Communications Co., Ltd.",XIAOMI,M2462W1,,Transceptor de Radiação Restrita,Homologação Emitida,China
31/10/2019,061851800953,Samsung Electronics Co Ltd.,SAMSUNG,SM-A920X,,Equipamento de Radiocomunicação de Radiação Restrita,Homologação Suspensa,Coréia
20/10/2022,131692201993,Apple Inc.,APPLE,A2761,,Equipamento de Radiocomunicação de Radiação Restrita,Homologação Emitida,Estados Unidos da América
21/11/2024,092092415801,"Honor Device Co., Ltd",HONOR,ALT-LX2,,Sistemas de Identificação por Radiofrequências,Homologação Emitida,China
29/05/2025,092432409185,"Xiaomi Communications Co., Ltd.",XIAOMI,24094RAD4G,Redmi Note 14 5G,Sistemas de Identificação por Radiofrequências,Homologação Emitida,China
20/12/2024,095732400953,Samsung Electronics Co Ltd.,SAMSUNG,SM-S938B/DS,,Sistemas de Identificação por Radiofrequências,Homologação Emitida,Coréia
20/12/2024,095732400953,Samsung Electronics Co Ltd.,SAMSUNG,SM-S938B/DS,,Carregador Indutivo para Telefone Celular,Homologação Emitida,Coréia
17/01/2025,099182414550,"Xiaomi Communications Co., Ltd.",XIAOMI,M2344E1,,Transceptor de Radiação Restrita,Homologação Emitida,China
20/10/2022,131692201993,Apple Inc.,APPLE,A2761,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
24/12/2024,096952400953,Samsung Electronics Co Ltd.,SAMSUNG,SM-S931B/DS,,Carregador Indutivo para Telefone Celular,Homologação Emitida,Coréia
28/01/2025,099062401993,Apple Inc.,APPLE,A3157,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
28/01/2025,099072401993,Apple Inc.,APPLE,A3158,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
14/08/2024,071682407120,Harman International Industries Inc.,JBL,JUNIOR 470NC,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
26/08/2024,071822414862,"Guangdong OPPO Mobile  Telecommunications Co., Ltd",OPPO,CPH2669,OPPO A40,Transceptor de Radiação Restrita,Homologação Emitida,China
26/08/2024,071822414862,"Guangdong OPPO Mobile  Telecommunications Co., Ltd",OPPO,CPH3669,OPPO A60,Transceptor de Radiação Restrita,Homologação Emitida,China
29/11/2024,075272401993,Apple Inc.,APPLE,A3401,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
05/09/2025,127632301993,Apple Inc.,APPLE,A3047,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
23/03/2023,138462200953,Samsung Electronics Co Ltd.,SAMSUNG,SM-A042M/DS,,Telefone Móvel Celular,Homologação Emitida,Coréia
09/05/2023,086952100953,Samsung Electronics Co Ltd.,SAMSUNG,SM-G990E/DS,,Telefone Móvel Celular,Homologação Suspensa,Coréia
14/09/2021,108642109185,"Xiaomi Communications Co., Ltd.",XIAOMI,21061119AL,,Telefone Móvel Celular,Homologação Suspensa,China
